#Run Q delta_Q d delta_d FWHM delta_FWHM I delta_I
2396 0 0 0 0 0 0 0 0
2398 7.74176219384 0.00420727814647 0.811596268377 0.000441063824773 0.00317947025135 0.00121195507756 0.374433645558 0.119516476914
2400 0 0 0 0 0 0 0 0
2402 0 0 0 0 0 0 0 0
2404 0 0 0 0 0 0 0 0
2406 0 0 0 0 0 0 0 0
2408 7.79186660447 0.00218934469231 0.806377422269 0.000226574480681 0.00568064322337 0.000664770467135 1.87593194921 0.197802642688
