#Run Q delta_Q d delta_d FWHM delta_FWHM I delta_I
2396 3.01373025797 0.000202033462449 2.08485324477 0.000139763709319 0.00571429373849 0.000164237497623 16.4452013679 0.459107956936
2398 3.01487973887 0.000476794961193 2.08405835436 0.00032958811238 0.00527448375324 0.000387638205436 5.05649339551 0.356088960329
2400 0 0 0 0 0 0 0 0
2402 3.01731475756 0.000253385389409 2.08237648771 0.000174871970487 0.00528307658721 0.000204176526265 11.2920708045 0.420103173166
2404 3.01744628895 0.000163809184441 2.0822857163 0.000113041788419 0.00523242408116 0.000129728822806 18.3462691878 0.437719248693
2406 3.01906406609 0.000714270613421 2.08116991545 0.000492377266465 0.00610005385779 0.000593707690585 4.71024873625 0.452995792133
2408 3.0182935619 0.000887250516549 2.08170119252 0.000611932014062 0.00275083327408 0.000645862348547 1.38289922484 0.277921552027
