#Run Q delta_Q d delta_d FWHM delta_FWHM I delta_I
2410 0 0 0 0 0 0 0 0
2412 0 0 0 0 0 0 0 0
2414 7.76275769342 0.00690953086569 0.809401189026 0.000720437596944 0.00518722794315 0.00207739859319 0.459172159253 0.162512592911
2416 0 0 0 0 0 0 0 0
2418 0 0 0 0 0 0 0 0
2420 0 0 0 0 0 0 0 0
2422 7.80202749988 0.00269187626342 0.805327244396 0.000277856146176 0.00836096229076 0.000845443547263 2.66266503559 0.255577774742
