#Run Q delta_Q d delta_d FWHM delta_FWHM I delta_I
2410 3.08213305406 0.000146202545535 2.03858340862 9.67012385251e-05 0.00457431658988 0.00011160269283 17.5384820029 0.401465323486
2412 3.08313066111 0.000308966261104 2.03792378521 0.000204224134991 0.00387349674181 0.000232311070631 5.32871261835 0.291307321305
2414 3.08481726257 0.000100498533509 2.03680956516 6.63560778199e-05 0.00443729506768 7.53447235611e-05 23.3019178015 0.368559342264
2416 3.08585244148 5.89217486596e-05 2.03612629779 3.88781136599e-05 0.00424279693394 4.2915141679e-05 43.6386821722 0.415772900192
2418 3.08673815128 8.97370933581e-05 2.03554205094 5.91769104173e-05 0.00423120738047 6.5970280308e-05 27.1661042003 0.395475074643
2420 3.08836559191 0.000260119886547 2.03446940467 0.000171354697161 0.00398098624671 0.000195062520328 7.64242607905 0.343779652348
2422 3.08915086953 0.0003211121945 2.03395223236 0.000211426017189 0.00402123227719 0.000241884876809 6.47385299046 0.355708269736
