#Run Q delta_Q d delta_d FWHM delta_FWHM I delta_I
2410 6.91142807721 0.00106949108657 0.909100874231 0.000140676466705 0.0134956290292 0.000389184409314 15.9819896101 0.455340179742
2412 6.89579132715 0.00064544942344 0.91116233208 8.52852376182e-05 0.00692870739015 0.000220447881918 8.63713666987 0.253554916567
2414 6.89907541715 0.00238915619734 0.910728601627 0.000315386157001 0.00797013826421 0.000839381346144 2.77712290272 0.272135218893
2416 6.90332189235 0.00253975611148 0.910168380551 0.000334854109808 0.00606407007684 0.00087392953418 1.88777554884 0.245928014131
2418 6.90375701563 0.00227899147609 0.910111015343 0.000300435725296 0.00713326565796 0.000785228232146 2.77974652319 0.281835980345
2420 6.90856047854 0.000831946688338 0.909478222952 0.000109521715566 0.00682144908723 0.000282170386118 7.29033210558 0.277786715686
2422 6.9109991816 0.000646473526686 0.9091572929 8.50450283684e-05 0.00700139868401 0.000219130339619 10.2522656623 0.297672694695
