#Run Q delta_Q d delta_d FWHM delta_FWHM I delta_I
2382 5.77655503802 0.0017124689152 1.08770456887 0.000322451746906 0.00884838165742 0.000726393640147 4.73916368542 0.374253859717
2384 5.77461735794 0.00103016054274 1.0880695495 0.000194105729985 0.00877379089338 0.000435754676488 6.68984656663 0.317347262631
2386 5.77570285894 0.000691532538577 1.08786505481 0.000130251521131 0.00866435551446 0.000287754162778 10.8882885105 0.346229645376
2388 0 0 0 0 0 0 0 0
2390 5.77989084557 0.00111687381375 1.0870768108 0.000210060649234 0.00896196427831 0.00047420527663 7.50850622413 0.380804285424
2392 5.77948294946 0.000672184919614 1.08715353296 0.000126441797052 0.00814043406783 0.000278915901813 10.790885634 0.351697353236
2394 5.78048095728 0.001632787442 1.08696583444 0.000307030535602 0.00634822941398 0.000683462358718 3.053761306 0.302063924596
