#Run Q delta_Q d delta_d FWHM delta_FWHM I delta_I
2382 0 0 0 0 0 0 0 0
2384 0 0 0 0 0 0 0 0
2386 0 0 0 0 0 0 0 0
2388 0 0 0 0 0 0 0 0
2390 0 0 0 0 0 0 0 0
2392 7.79098718654 0.00338655139909 0.806468443182 0.000350552089124 0.0035890443938 0.00096405220858 0.601605567966 0.141632463564
2394 7.79420225543 0.0031685526012 0.80613577904 0.000327715850306 0.00714488517631 0.000978713567117 1.75022425769 0.217284952573
