#Run Q delta_Q d delta_d FWHM delta_FWHM I delta_I
2382 4.37109116557 0.000334781943766 1.43744092017 0.000110093623554 0.00659306123769 0.000180877149358 14.829655156 0.389403834043
2384 4.37007042801 0.000905504824308 1.43777666989 0.000297915956347 0.00627550693011 0.000505038944147 4.05129371528 0.306889621434
2386 4.36962336891 0.00139716172496 1.43792376979 0.000459767784302 0.0054884914126 0.000766425573426 2.33333860528 0.302398142401
2388 0 0 0 0 0 0 0 0
2390 0 0 0 0 0 0 0 0
2392 4.3655447691 0.00060124513717 1.43926717959 0.000198223231827 0.00595272347168 0.000329620745091 6.58669869995 0.34283828188
2394 4.36493230154 0.00035585598248 1.43946913105 0.000117354329115 0.00560079072656 0.000191360913699 10.9000744059 0.34849405491
