#Run Q delta_Q d delta_d FWHM delta_FWHM I delta_I
2382 3.08896811016 0.000142992562706 2.03407257152 9.41600040403e-05 0.00421897518911 0.000106529068002 15.9517531691 0.374314241681
2384 3.08876896592 0.00036009429449 2.03420371562 0.000237151162779 0.00458221072283 0.000277858437041 5.63421254024 0.319725879862
2386 3.08885933062 9.86876528602e-05 2.03414420491 6.49899835749e-05 0.00429690335571 7.29103826949e-05 22.946414644 0.361728435906
2388 3.0880911889 5.88200062859e-05 2.03465018447 3.87547288339e-05 0.00421253658606 4.30921780377e-05 43.4934451705 0.416285842384
2390 3.08699293722 8.51588226772e-05 2.03537404683 5.61485112085e-05 0.00405225926259 6.21404384249e-05 26.8922343196 0.382601266936
2392 3.08705626069 0.000246720040096 2.03533229607 0.000162665407849 0.00399390282011 0.000184393215035 7.96084782445 0.337658415096
2394 3.08721750212 0.000348320139815 2.03522599326 0.000229627553627 0.0036963559943 0.000260201086058 5.22472825104 0.331626651506
